"","Estimate","Std..Error","df","t.value","Pr...t.."
"line14:sex2:density",0.00239946933541314,0.0419094229915767,70635.6756477615,0.0572536953299358,0.954343267528122
"line15:sex2:density",0.0895424276181479,0.0331484186220995,70545.52271662,2.70125789827125,0.00690942493239543
"line16:sex2:density",0.00823303443213894,0.0300659155815726,70512.8247462164,0.273832819419774,0.784213903072258
"line17:sex2:density",0.0918293130720629,0.0376291074029034,70510.5661931031,2.44037978602111,0.0146742728330419
"line18:sex2:density",-0.0206930231425235,0.102511614769515,70545.4297696229,-0.201860278847908,0.840026537721597
"line19:sex2:density",0.0187826168947132,0.0349989273862466,70535.6658468648,0.536662643612735,0.591502357006616
"line20:sex2:density",0.0389755584373892,0.0417275980203873,70709.3177979626,0.934047495816714,0.350282583119551
"line21:sex2:density",0.000101637135822593,0.0365362373497942,70674.8950251877,0.0027818172640365,0.99778044166809
"trial2:line2:sex2:density",0.0263111000608992,0.0831936751631465,70568.7850289848,0.316263225651493,0.751803656752471
"trial3:line2:sex2:density",-0.0371200236814813,0.110715972524103,70670.4976409945,-0.335272525139949,0.737420512460269
"trial5:line2:sex2:density",-0.0391436782655977,0.0880950406397737,70612.5634568153,-0.444334641102655,0.656802021305157
"trial6:line2:sex2:density",0.0586558405429131,0.0639103322322684,70581.0781666,0.917783377024877,0.358735422710867
"trial2:line4:sex2:density",-0.226235981474045,1.05886502915981,70562.6411452756,-0.213658941643922,0.830813649057744
"trial3:line4:sex2:density",-2.36889953299934,1.00202647056771,57956.7280926077,-2.36410873622651,0.018076785240399
"trial4:line4:sex2:density",-0.142326390576433,0.271563390531797,70520.0188854925,-0.524100064805195,0.600210590651451
"trial2:line5:sex2:density",-0.0844491258570236,0.0692775475037807,70661.7100428168,-1.2189970473827,0.22284938244534
"trial4:line5:sex2:density",-0.0886674218676193,0.218403960644097,70622.098719831,-0.405979001507708,0.684759259377934
"trial2:line6:sex2:density",0.255087220419919,0.352174226222643,70639.5917843394,0.724321092874794,0.468871029283066
"trial4:line6:sex2:density",0.471171980278448,0.307567320902704,70577.0274411074,1.53193121719033,0.125543891210191
"trial2:line7:sex2:density",-0.0870216575868356,0.0923525760244641,70810.1479789955,-0.94227645110607,0.346054336078399
"trial3:line7:sex2:density",-0.0811833834133261,0.0771916104831136,70656.740962509,-1.05171252297017,0.292935060495895
"trial2:line8:sex2:density",-0.0902419554573409,0.0796100008054761,70592.4024137748,-1.13355049044458,0.25698700028797
"trial3:line8:sex2:density",-0.0745166340073844,0.0935802897489087,70600.6747371769,-0.796285566194812,0.425868750533171
"trial4:line8:sex2:density",-0.0520000878250372,0.293334380194084,69775.837567715,-0.177272394018838,0.859294948288778
"trial2:line9:sex2:density",-0.0854773752880052,0.0593218839726109,70554.9169792623,-1.44090796791738,0.149615122464166
"trial3:line9:sex2:density",-0.13104574419125,0.0832296159176741,70636.4277276409,-1.57450857782251,0.115374398547505
"trial4:line9:sex2:density",-0.0370905729299837,0.0850969614811464,70522.8184205627,-0.43586248303591,0.662937840679717
"trial5:line9:sex2:density",-0.19122320823451,0.0843566681804367,70694.435642916,-2.26684164226933,0.0234029084678782
"trial6:line9:sex2:density",0.00441016370583746,1.14001894010892,50467.0206260137,0.00386850038247267,0.996913406260379
"trial2:line10:sex2:density",-0.0573841960739268,0.0691716628200908,70537.8698670999,-0.829591103269816,0.406772815984585
"trial3:line10:sex2:density",0.0589729846853986,0.125632179300003,70571.0228616907,0.469409867869713,0.638778146542693
"trial4:line10:sex2:density",-0.0192206353533878,0.114409300016761,70656.8021263384,-0.167998889518352,0.866584633528104
"trial2:line11:sex2:density",-0.0606363763186789,0.0636513441062575,70533.7985299595,-0.952633085288105,0.34077927224667
"trial4:line11:sex2:density",-0.0754149289387458,0.0723476718542693,70610.8107781468,-1.04239607171679,0.297231655848929
"trial2:line12:sex2:density",0.395854332098423,0.304733485393704,70701.4499797798,1.29901816200801,0.193941932599327
"trial3:line12:sex2:density",0.215421629622601,0.365381546767431,70819.8358824719,0.589579937816945,0.555474185999171
"trial4:line12:sex2:density",0.183335952886245,0.202628781016547,70703.7118110446,0.904787325702134,0.365581150386498
"trial2:line13:sex2:density",-0.1118456996076,0.0479882618533423,70582.7265611589,-2.33068869944515,0.0197725824554108
"trial3:line13:sex2:density",0.0559540248308521,0.278239522160005,68859.5661881504,0.201100204588028,0.840620815992313
"trial4:line13:sex2:density",-0.0475689392082963,0.135173421001891,70485.927207015,-0.351910448486991,0.724906475068052
"trial2:line14:sex2:density",-0.043109539306422,0.103660721022561,70909.879785282,-0.415871497720332,0.677505295496065
"trial3:line14:sex2:density",-0.0292820128051914,0.0748534316809237,70732.0368934339,-0.391191320793564,0.695657001514024
"trial4:line14:sex2:density",-0.0304653169682905,0.0621805961003651,70605.4257437074,-0.48994893711081,0.624171554966744
"trial5:line14:sex2:density",-0.0503446078751842,0.0963798142894898,70609.8545495511,-0.522356348643372,0.60142388140257
"trial6:line14:sex2:density",0.185049528678938,0.189761698313149,70910.6311999789,0.975167962364909,0.329480277729274
"trial2:line15:sex2:density",-0.118972273503454,0.080009472752392,70620.0470884454,-1.48697734669046,0.137025258613614
"trial3:line15:sex2:density",-0.140765655677392,0.060558252315022,70672.7005119442,-2.32446694374755,0.0201033001402864
"trial4:line15:sex2:density",-0.0718978883174551,0.0846489386884288,70514.6412872885,-0.849365502172365,0.395680826521711
"trial2:line16:sex2:density",-0.011015780566382,0.0500385598989056,70547.9840377842,-0.220145835304563,0.825758215887734
"trial3:line16:sex2:density",-0.0615563864590316,0.11143281488124,70584.8855441124,-0.55240807229572,0.580670550408195
"trial4:line16:sex2:density",-0.111692827902831,0.110959784312062,70500.6436093762,-1.00660638983136,0.314127417346111
"trial2:line17:sex2:density",-0.0833564806394989,0.11984612893941,70848.5448173467,-0.695529187109924,0.486726007760503
"trial3:line17:sex2:density",-0.0951675794009096,0.122836596709593,70630.2395930235,-0.774749398389004,0.438490348688688
"trial4:line17:sex2:density",-0.0852762077685871,0.0970934791869446,70810.3246799627,-0.878289752130476,0.379789475791136
"trial5:line17:sex2:density",-0.1983021349905,0.0805099813628466,70629.0838307361,-2.46307515706384,0.0137774709174332
"trial2:line18:sex2:density",0.233389547863338,0.152647331950176,70607.4325348654,1.528946132773,0.126282278054245
"trial3:line18:sex2:density",-0.0654268454342221,0.196196673815001,70902.2950471456,-0.333475813641544,0.738776129680451
"trial4:line18:sex2:density",-0.0576731176414581,0.183480742067895,70818.7999140768,-0.314327907067853,0.753272930707577
"trial2:line19:sex2:density",-0.0122797158579125,0.0494912711387059,70566.0923703392,-0.248118821266421,0.804043195566654
"trial3:line19:sex2:density",-0.0383325594245107,0.07979762510573,70815.4505798983,-0.480372183679915,0.630964253727471
"trial4:line19:sex2:density",-0.0562422150893511,0.0712826647828901,70677.2274618073,-0.789002701577605,0.430113074154388
"trial5:line19:sex2:density",-0.104309373001659,0.0817151115791468,70640.6084857513,-1.27650040470945,0.201782880258655
"trial6:line19:sex2:density",-0.0107475000344769,0.0472477081480715,70569.5953013553,-0.227471351643022,0.820057902417937
"trial2:line20:sex2:density",0.00812528449171931,0.0713509571713856,70810.2902617483,0.113877722371717,0.909335048490313
"trial3:line20:sex2:density",-0.0574857932001465,0.0789576964658342,70669.8366751429,-0.7280581345863,0.466580412382169
"trial4:line20:sex2:density",-0.047798358810811,0.061640738161262,70610.4575921688,-0.775434562217002,0.438085515738387
"trial2:line21:sex2:density",0.0304680592428672,0.0677360047764818,70634.2376092376,0.449805968678062,0.652851734039622
"trial3:line21:sex2:density",-0.46935481935268,0.495846114865756,70878.8630124606,-0.946573554337018,0.343859351970062
"trial4:line21:sex2:density",-0.0101736776338729,0.129034868531484,70519.4264645854,-0.0788444065519433,0.937156606350999
