"","Estimate","Std..Error","df","t.value","Pr...t.."
"trial4:line12:sex2:density",0.183837416429679,0.20466240167194,60362.269411643,0.898247137372881,0.369057391005629
"trial2:line13:sex2:density",-0.111483469550881,0.0484740740601351,60256.4927449902,-2.29985763962359,0.0214596878136907
"trial3:line13:sex2:density",0.0637004622346175,0.280663190136291,58995.1540244671,0.226964078202362,0.820452461123132
"trial4:line13:sex2:density",-0.0475050289884963,0.136550201178268,60161.2606171082,-0.347894243864774,0.727920825465171
"trial2:line14:sex2:density",-0.0444178382030068,0.104663543610101,60516.6329898238,-0.424386913254867,0.671285171823656
"trial3:line14:sex2:density",-0.0296860700156287,0.0756030541312541,60382.2501322049,-0.392657021025775,0.694574204442612
"trial4:line14:sex2:density",-0.030148741244324,0.0628091416000548,60276.9589129129,-0.480005624599997,0.631225135349297
"trial2:line15:sex2:density",-0.118298276506708,0.0808174976980596,60288.0068211683,-1.46377059270851,0.143261853677397
"trial3:line15:sex2:density",-0.140392298270696,0.0611678283590993,60323.1391498773,-2.29519834260736,0.0217251754746167
"trial4:line15:sex2:density",-0.0714857021910727,0.0855096237142482,60189.9665023041,-0.835995986018604,0.403160479858845
"trial2:line16:sex2:density",-0.0107021361970905,0.0505462841040652,60222.4947406203,-0.211729435442907,0.832318839013639
"trial3:line16:sex2:density",-0.0609499561974722,0.112561087764729,60250.2370920099,-0.541483361682391,0.588176464970226
"trial4:line16:sex2:density",-0.1117125055863,0.112088979933567,60175.1232928927,-0.99664129027233,0.318942663929324
"trial2:line17:sex2:density",-0.0819323456645065,0.120985776026489,60430.1172292105,-0.677206431659931,0.498277579975269
"trial3:line17:sex2:density",-0.094846217660112,0.12407641823587,60293.9652219409,-0.76441775970522,0.444621320149999
"trial4:line17:sex2:density",-0.0853511627873203,0.0980583369013431,60447.3018374958,-0.870412098393964,0.384078693895573
"trial2:line18:sex2:density",0.232700803717665,0.154190421949845,60273.8217213595,1.50917807199048,0.131258524034267
"trial3:line18:sex2:density",-0.0648250598690124,0.198114713067489,60518.5417588865,-0.327209720395321,0.743510401120877
"trial4:line18:sex2:density",-0.0571055571907956,0.185301791107527,60457.6358757459,-0.308175959063765,0.757949506413801
"trial2:line19:sex2:density",-0.0121787870667519,0.0499928516442541,60240.3648307101,-0.243610569635341,0.807533271045519
"trial3:line19:sex2:density",-0.0379364353236164,0.0805900322947915,60453.4170374899,-0.470733591281464,0.637832691592311
"trial4:line19:sex2:density",-0.0561168397861927,0.0719994658717905,60342.3493428702,-0.779406334570871,0.435743450213193
"trial2:line20:sex2:density",0.00884189378122426,0.0720596117996518,60455.1497593864,0.122702489791473,0.902343100067096
"trial3:line20:sex2:density",-0.0573543902922412,0.0797524755647157,60325.6814986473,-0.719154984044359,0.472048217940102
"trial4:line20:sex2:density",-0.0477907742376206,0.0622636581300129,60279.5971109685,-0.767554873467739,0.44275468731603
"trial2:line21:sex2:density",0.030820346083125,0.0684193129269386,60304.0670741434,0.450462665651677,0.652378487866233
"trial3:line21:sex2:density",-0.474662625079638,0.500726314222396,60498.1233832873,-0.947948233590973,0.343159594665126
"trial4:line21:sex2:density",-0.0102598010312284,0.130346523278453,60193.4470279776,-0.0787117352513569,0.937262172703561
